Area;Price;Market;Rooms_num;Rent;District;Build_year;Garage;Lift;Basement;Balcony;Garden;Terrace;Floors_num;Floor_no;Construction_status;Latitude;Longitude;Link
36.0;560000;secondary;2;600;Huby;1975;False;True;False;False;False;False;10;6;ready_to_use;51.08458;17.04073;https://www.otodom.pl/pl/oferta/zadbane-wyposazone-do-wprowadzenia-ID4oVyj
45.88;523032;primary;2;;Maślice;2025;False;True;False;True;False;False;2;1;to_completion;51.159339102909;16.935078511885;https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-balkon-bez-prowizji-ID4nKkJ
45.21;630000;primary;2;450;Krzyki - Partynice;2023;True;True;False;True;False;False;4;1;to_completion;51.07037986776379;16.995082623901386;https://www.otodom.pl/pl/oferta/nowe-2-pokojowe-loggia-2-x-parking-w-cenie-ID4nl7z
49.9;539360;secondary;4;500;Nowy Dwór;1984;False;True;True;True;False;False;15;9;to_renovation;51.11283;16.96032;https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-z-ladnym-widokiem-ID4p69l
107.2;1190000;primary;4;;Polanowice - Poświętne - Ligota;2023;False;False;False;True;True;False;1;0;to_completion;51.1649501;17.0373511;https://www.otodom.pl/pl/oferta/gotowy-nowa-cena-ogrod-dwa-miejsca-postojowe-ID4p68X
81.9;1350000;secondary;3;800;Borek;1998;False;False;False;True;False;False;3;2;;51.085958;17.0013962;https://www.otodom.pl/pl/oferta/3-pokoje-na-borku-z-duzym-balkonem-ID4p68Z
72.35;1088350;primary;4;350;Krzyki - Partynice;2026;True;True;True;True;False;False;8;7;to_completion;51.0670921;16.9964144;https://www.otodom.pl/pl/oferta/dwustronne-mieszkanie-nowe-budownictwo-4-pokoje-ID4p68S
71.0;659000;secondary;3;;Przedmieście Oławskie;;True;False;False;True;False;False;5;1;to_renovation;51.1013;17.04934;https://www.otodom.pl/pl/oferta/3-pokoje-71-m2-kosciuszki-2-km-od-rynku-ID4kuN3
81.7;875000;secondary;3;;Gądów - Popowice Płd.;1993;False;True;True;True;False;False;7;2;ready_to_use;51.12566;16.9803;https://www.otodom.pl/pl/oferta/blisko-centrum-wroclawia-legnicka-162-3pok-82m2-ID4oFFU
47.9;549000;secondary;2;;Gajowice;;False;False;True;False;False;False;10;6;to_renovation;51.09273;17.0059;https://www.otodom.pl/pl/oferta/48m2-do-remontu-2pok-krzyki-pretficza-wroclaw-ID4oX07
48.0;620000;secondary;3;550;Huby;1969;False;True;True;False;False;False;10;6;;51.0886203;17.0330666;https://www.otodom.pl/pl/oferta/b-ladne-po-remoncie-przestronne-3-pok-krzyki-ID4p68c
53.6;746550;primary;3;;Krzyki - Partynice;2025;True;True;False;True;False;False;4;4;to_completion;51.077748052183;16.986704627567;https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-53m2-balkon-ID4oczU
47.6;535100;primary;3;;Jagodno;2023;True;True;False;True;False;False;;4;to_completion;51.06012476049608;17.055799878295897;https://www.otodom.pl/pl/oferta/powrot-do-sprzedazy-gotowe-3-pokoje-klucze-na-juz-ID4p5PA
80.0;789000;secondary;3;950;Muchobór Wielki;2006;True;False;False;True;False;False;3;2;ready_to_use;51.0953067;16.9346568;https://www.otodom.pl/pl/oferta/nowoczesne-sloneczne-3-pok-parking-balkon-ID4nCwN
62.0;595000;secondary;3;;Nadodrze;;False;False;True;False;False;False;5;4;;51.1234535;17.0400068;https://www.otodom.pl/pl/oferta/centrum-62m2-co-gazowe-kamienica-po-remoncie-ID4p637
80.0;2700000;secondary;3;1800;Krzyki - Partynice;2008;True;True;True;True;False;False;3;1;ready_to_use;51.0701088;17.008285;https://www.otodom.pl/pl/oferta/zielona-etiuda-premium-spa-fitness-balkon-ID4p65p
79.2;1260000;secondary;4;;Szczepin;2023;True;True;False;True;False;False;9;;ready_to_use;51.112332683842;17.007780075073;https://www.otodom.pl/pl/oferta/gotowiec-inwestycyjny-cztery-kawalerki-8-6-ID4oHZA
41.35;470000;secondary;2;;Biskupin - Sępolno - Dąbie - Bartoszowice;;;;;;;;;1;;51.1004063;17.1064995;https://www.otodom.pl/pl/oferta/mieszkanie-wroclaw-jana-stanislawskiego-ID4p65a
63.0;619000;secondary;3;;Krzyki - Partynice;1986;;;;;;;8;4;;51.0700742;16.9980133;https://www.otodom.pl/pl/oferta/rozkladowe-3pok-63m2-opcja-4-pok-balkon-winda-ID4p60f
39.32;581936;primary;2;;Krzyki - Partynice;2025;True;True;False;True;False;False;3;3;to_completion;51.0614064;17.0042857;https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-39m2-balkon-ID4nipb
53.5;619700;secondary;3;600;Ołbin;1930;False;False;True;False;False;False;5;3;ready_to_use;51.12623834945048;17.04765779062957;https://www.otodom.pl/pl/oferta/3-pokoje-jednosci-narodowej-159-bezposrednio-ID4oXaA
45.48;523000;secondary;2;600;Lipa Piotrowska;2017;True;True;False;True;False;False;3;3;ready_to_use;51.18013761440122;16.99987539154055;https://www.otodom.pl/pl/oferta/waniliowado-zamieszkania-od-zarazbalkongaraz-ID4p4Lk
72.85;794065;primary;3;880;Żerniki;2023;False;True;False;False;True;False;2;0;to_completion;51.123417;16.915094;https://www.otodom.pl/pl/oferta/gotowe-dwupoziomowe-mieszkanie-72m2-z-ogrodkiem-ID4p3Ij
87.69;2026919;primary;4;;Przedmieście Świdnickie;2024;True;True;False;True;False;False;6;6;to_completion;51.103089746233;17.033028194104;https://www.otodom.pl/pl/oferta/czysta-4-mieszkanie-4-pok-07-183-ID4olka
72.05;1285000;secondary;3;600;Ołbin;2022;True;False;False;True;False;False;6;4;to_completion;51.11751;17.05107;https://www.otodom.pl/pl/oferta/top-lokaliz-apartament-72-05-m2-komorka-3-45-m2-ID4nnqQ
46.0;479000;secondary;2;560;Maślice;2014;;;;;;;4;3;;51.15549;16.93882;https://www.otodom.pl/pl/oferta/maslice-od-zaraz-pakiet-komorka-lokatorska-i-garaz-ID4p64f
45.22;560000;secondary;3;554;Gajowice;1965;False;True;True;True;False;False;10;7;to_renovation;51.1008818;17.0079794;https://www.otodom.pl/pl/oferta/grabiszynska-3-pokoje-niskie-oplaty-ID4p63I
101.8;1199999;secondary;3;;Krzyki - Partynice;2008;True;False;True;True;False;True;2;1;ready_to_use;51.0600922;17.0021634;https://www.otodom.pl/pl/oferta/wyjatkowe-mieszkanie-w-wysokim-standardzie-bonus-ID4oBFm
78.4;899000;secondary;3;;Księże;2022;True;False;False;False;False;False;2;2;to_completion;51.072562;17.0955109;https://www.otodom.pl/pl/oferta/czesciowo-wykonczone-3-pok-duzy-taras-antresola-ID4oSVE
58.97;639824;primary;3;;Maślice;2025;False;True;False;False;True;False;2;0;to_completion;51.159339102909;16.935078511885;https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-58m2-ogrodek-bezposrednio-ID4nKkC
60.15;598492;primary;3;;Lipa Piotrowska;2024;True;True;False;True;False;False;2;1;;51.17173;16.9994;https://www.otodom.pl/pl/oferta/promocja-dwustronne-mieszkanie-3-pokojowe-ID4p62A
42.2;495850;primary;2;;Lipa Piotrowska;2024;True;True;False;True;False;True;2;0;;51.17195;16.99924;https://www.otodom.pl/pl/oferta/naslonecznione-mieszkanie-od-poludnia-ID4p62z
31.8;519000;secondary;2;149;Gajowice;1930;False;False;True;False;True;True;3;0;ready_to_use;51.09075;17.00191;https://www.otodom.pl/pl/oferta/idealna-inwestycja-dwa-pokoje-swietna-lokalizacj-ID4p61W
53.78;635000;primary;3;;Brochów;2023;True;True;False;True;False;False;3;1;to_completion;51.064797495669715;17.080708103179916;https://www.otodom.pl/pl/oferta/nowa-kameralna-inwestycja-mieszkaniowa-ID4mqs9
38.05;722950;secondary;1;;Stare Miasto;2007;False;True;False;False;False;False;6;1;ready_to_use;51.1080243;17.0373288;https://www.otodom.pl/pl/oferta/kawalerka-w-rynku-silence-house-wysoki-standard-ID4oR3o
41.83;850000;secondary;2;;Przedmieście Oławskie;2021;False;True;False;False;False;False;6;6;ready_to_use;51.1031194;17.0511205;https://www.otodom.pl/pl/oferta/2-pokoje-w-angel-city-gym-spa-balkon-ID4p3p1
44.54;1202580;secondary;2;500;Szczepin;2023;True;True;False;True;False;False;5;2;ready_to_use;51.1116212;17.0222264;https://www.otodom.pl/pl/oferta/apartament-44m2-z-widokiem-na-odre-2-pokoje-ID4nxrH
65.0;1349000;secondary;3;;Nadodrze;2023;True;True;True;True;False;False;;5;ready_to_use;51.1175001;17.02196;https://www.otodom.pl/pl/oferta/kepa-mieszczanska-drewno-2-balkony-5-pietro-nowe-ID4nRv2
89.0;769000;secondary;3;1100;Gajowice;;True;False;False;False;False;False;5;5;to_completion;51.0985343;17.010213282411;https://www.otodom.pl/pl/oferta/zamieszkaj-lub-wynajmij-3-oddzielne-pokoje-centrum-ID4p5Z0
60.77;1159000;secondary;2;1000;Nadodrze;2018;False;True;False;True;False;False;7;7;ready_to_use;51.116354;17.02607;https://www.otodom.pl/pl/oferta/dobry-adres-wygodne-ciche-w-centrum-wro-3d-hit-ID4oaQg
49.4;585000;secondary;2;;Przedmieście Oławskie;1960;False;False;True;True;False;False;4;1;ready_to_use;51.1006;17.0416;https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-w-centrum-z-balkonem-ID4p5Su
53.0;669000;secondary;2;560;Pracze Odrzańskie;2018;True;True;False;True;False;False;4;1;ready_to_use;51.1610297;16.9081114;https://www.otodom.pl/pl/oferta/stablowice-53m-balkon-widna-osobna-kuchnia-ID4oYqa
39.0;490000;secondary;2;550;Szczepin;1985;False;False;False;False;False;False;4;0;ready_to_use;51.1168241;17.0107425;https://www.otodom.pl/pl/oferta/ul-zachodnia-2-pokoje-osobna-kuchnia-39m-ID4oUTy
54.0;699999;secondary;3;;Borek;;;;;;;;6;2;;51.08392;17.02481;https://www.otodom.pl/pl/oferta/3-pokoje-slezna-idealne-pod-inwestycje-ID4oWSl
24.08;418000;secondary;1;370;Gajowice;1963;False;True;False;False;False;False;7;7;ready_to_use;51.0900196;17.0074738;https://www.otodom.pl/pl/oferta/kawalerka-i-po-calkowitym-remoncie-i-krzyki-ID4oQUP
67.0;1007000;primary;3;;Ołbin;2024;True;True;False;False;False;False;4;4;to_completion;51.11731771975093;17.043558110498036;https://www.otodom.pl/pl/oferta/prestizowe-zrewit-kamienica-ogrod-botan-lato-24-ID4oVRg
50.46;721073;primary;3;;Szczepin;;;;;;;;9;2;;51.11134;17.0115;https://www.otodom.pl/pl/oferta/nowe-mieszkanie-w-samym-sercu-wroclawia-ID4p5Vw
58.14;789000;secondary;3;500;Kleczków;;False;False;True;True;False;False;3;2;ready_to_use;51.1285839;17.0322024;https://www.otodom.pl/pl/oferta/nadodrze-piekne-nowe-m3-z-balkonem-i-co-miejskim-ID4oZnh
60.8;799000;secondary;3;570;Muchobór Wielki;2014;True;False;False;True;False;False;3;2;ready_to_use;51.112414859249085;16.94131409053921;https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-muchobor-wielki-ID4oYAw
50.94;679000;secondary;2;;Krzyki - Partynice;2013;False;False;False;True;False;False;3;1;;51.07057;16.99874;https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-komorka-miejsce-postojowe-ID4p1VP
67.59;1130000;secondary;3;675;Sołtysowice;2020;True;False;False;True;False;False;3;1;ready_to_use;51.14777;17.07946;https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-z-dwoma-balkonami-ID4p5WV
79.0;726800;secondary;4;280;Gajowice;1930;False;False;True;True;False;False;4;0;to_renovation;51.1018;17.00021;https://www.otodom.pl/pl/oferta/centrum-inwestycja-4-osobne-pokoje-ID4p5WF
80.22;794178;primary;3;960;Żerniki;2023;False;True;False;True;False;True;2;2;to_completion;51.123417;16.915094;https://www.otodom.pl/pl/oferta/dwupoziomowe-mieszkanie-80m2-super-cena-ID4p3M8
83.11;1595712;primary;3;;Karłowice - Różanka;2024;True;True;False;False;True;True;2;0;to_completion;51.138962598036;17.050986520306;https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-83m2-ogrodek-ID4jMhA
63.0;649000;secondary;3;;Grabiszyn - Grabiszynek;1930;False;False;True;False;False;False;3;2;;51.09152;16.98831;https://www.otodom.pl/pl/oferta/super-lokalizacja-3-pokoje-osobna-kuchnia-ID4nCeV
84.0;849000;secondary;4;;Ołbin;;False;False;True;False;False;False;3;3;;51.118;17.04942;https://www.otodom.pl/pl/oferta/4-pokojowe-obok-ogrodu-botanicznego-gotowe-ID4p5UT
35.3;460000;secondary;2;350;Maślice;2007;False;False;False;True;False;False;4;4;;51.145104;16.94839;https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-przy-ul-maslickiej-ID4oJWS
71.46;742469;primary;3;;Strachocin - Swojczyce - Wojnów;;;;;;;;2;2;;51.11968;17.12497;https://www.otodom.pl/pl/oferta/nowe-mieszkanie-nowoczesna-architektura-ID4p4UG
54.84;797500;secondary;3;600;Strachocin - Swojczyce - Wojnów;2013;True;True;False;True;False;False;;;;51.112346035702295;17.118164834671024;https://www.otodom.pl/pl/oferta/piekne-mieszkanie-na-osiedlu-olimpia-port-ID4oOfS
65.8;825000;secondary;3;610;Jagodno;2014;True;False;False;True;False;False;3;3;ready_to_use;51.055775321813;17.064293250532;https://www.otodom.pl/pl/oferta/3-pokoje-gotowe-do-wprowadzenia-m-postojowe-ID4oXVi
71.4;741846;primary;3;;Strachocin - Swojczyce - Wojnów;;;;;;;;2;2;;51.11968;17.12497;https://www.otodom.pl/pl/oferta/nowe-mieszkanie-nowoczesna-architektura-ID4p4UC
71.39;741742;primary;3;;Strachocin - Swojczyce - Wojnów;;;;;;;;2;2;;51.11968;17.12497;https://www.otodom.pl/pl/oferta/nowe-mieszkanie-nowoczesna-architektura-ID4p4UE
108.0;2000000;secondary;3;;Szczepin;;False;True;False;False;False;False;4;1;ready_to_use;51.10874;17.01434;https://www.otodom.pl/pl/oferta/wysokie-stylowe-mieszkanie-w-odnowionej-kamienicy-ID3vG7l
50.0;539000;secondary;2;;Psie Pole - Zawidawie;;False;False;True;False;True;False;;1;ready_to_use;51.1408434;17.1282203;https://www.otodom.pl/pl/oferta/bezczynszowe-dwupokojowe-z-pieknym-ogrodem-ID4nVPw
50.29;629000;secondary;2;560;Krzyki - Partynice;;False;False;False;False;False;True;3;0;ready_to_use;51.05647;17.00951;https://www.otodom.pl/pl/oferta/2pokojowe-mieszkanie-z-tarasem-na-krzykach-wroclaw-ID4nB1W
42.2;590000;secondary;2;738;Tarnogaj;2013;True;True;True;True;False;False;4;3;ready_to_use;51.0796;17.06397;https://www.otodom.pl/pl/oferta/mieszkanie-dla-ciebie-dzien-otwarty-15-02-ID4p5S0
48.98;664000;primary;3;;Sołtysowice;2025;True;True;False;False;False;False;5;1;to_completion;51.145546181504;17.069995017197;https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-48m2-loggia-bez-prowizji-ID4nh1U
67.0;1100000;secondary;4;870;Strachocin - Swojczyce - Wojnów;2023;True;True;True;True;False;False;3;1;to_completion;51.1074362;17.1242742;https://www.otodom.pl/pl/oferta/nowa-cena-m4-z-widokiem-na-las-olimpia-port-ID4oKrQ
52.92;749000;secondary;2;500;Leśnica;2021;False;True;False;False;False;True;5;2;;51.143141;16.8851674;https://www.otodom.pl/pl/oferta/nowe-klimatyczne-piekne-2-pokoje-balkon-m-post-ID4n9JJ
106.0;899000;secondary;4;670;Nadodrze;;False;False;True;False;False;False;4;2;;51.12359561588324;17.041585639147943;https://www.otodom.pl/pl/oferta/nadodrze-3-4-pokoje-106-m2-mozliwa-zmiana-ukladu-ID4mmC2
64.4;872620;primary;4;;Krzyki - Partynice;2024;False;True;False;True;False;False;4;4;;51.075772;16.991901;https://www.otodom.pl/pl/oferta/idealne-mieszkanie-dla-rodziny-widok-na-zielen-ID4p5Rq
49.26;995052;primary;2;;Karłowice - Różanka;2024;True;True;False;False;True;True;2;0;to_completion;51.138962598036;17.050986520306;https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-49m2-ogrodek-bezposrednio-ID4jMhb
54.0;779000;secondary;3;720;Wojszyce;2013;True;True;True;False;True;True;3;0;ready_to_use;51.056567121666895;17.033762706347673;https://www.otodom.pl/pl/oferta/3-pokoje-taras-miejsce-postojowe-w-cenie-ID4p0eE
51.92;590000;secondary;2;570;Huby;;False;False;True;True;False;False;5;5;;51.085472;17.03844;https://www.otodom.pl/pl/oferta/mieszkanie-51-92-m-wroclaw-ID4p5Qr
43.5;1160000;secondary;2;800;Szczepin;2023;False;True;False;True;False;False;4;2;to_completion;51.1116212;17.0222264;https://www.otodom.pl/pl/oferta/ostatni-z-widokiem-na-odre-bulwar-staromiejski-ID4p5Qp
85.0;1299000;secondary;3;750;Muchobór Wielki;2022;True;True;False;True;False;True;2;1;ready_to_use;51.0915786;16.931848;https://www.otodom.pl/pl/oferta/lux-mieszkanie-z-tarasem-14-m2-klimatyzacja-ID4kC0Z
68.92;789000;secondary;3;696;Jagodno;2021;True;True;False;True;False;False;5;3;to_completion;51.060596776632465;17.054619706329344;https://www.otodom.pl/pl/oferta/sloneczne-komfortowe-2lazienki-2balkony-bezpcc-ID4oXle
70.2;780000;secondary;2;;Szczepin;;False;False;True;False;False;False;5;5;ready_to_use;51.11892784950869;17.00071806864776;https://www.otodom.pl/pl/oferta/mieszkanie-70m2-blisko-rynku-ulica-slubicka-ID4p11U
56.0;789000;primary;3;;Szczepin;2023;True;True;False;True;False;False;7;3;;51.121708;17.01149;https://www.otodom.pl/pl/oferta/gotowe-do-odbioru-duzy-balkon-stare-miasto-ID4p5Pc
68.0;846000;primary;3;;Szczepin;2023;True;True;False;True;False;False;7;4;;51.121708;17.01149;https://www.otodom.pl/pl/oferta/gotowe-do-odbioru-osobna-garderoba-duzy-balkon-ID4p5Pb
50.44;721071;primary;3;;Szczepin;2023;False;True;False;True;False;False;9;4;;51.1112;17.0116;https://www.otodom.pl/pl/oferta/nowe-mieszkanie-w-centrum-ID4p5P8
74.0;1394998;secondary;4;800;Karłowice - Różanka;2015;True;True;False;True;False;False;7;3;ready_to_use;51.13354;17.03196;https://www.otodom.pl/pl/oferta/atal-stara-odra-residence-4-osobne-pokoje-ID4p5P9
60.42;827422;primary;3;;Szczepin;2023;False;True;False;True;False;False;9;1;;51.1112;17.0116;https://www.otodom.pl/pl/oferta/nowe-mieszkanie-w-centrum-ID4p5P7
44.4;1118886;primary;2;;Szczepin;;;;;;;;23;11;;51.11622;17.0189;https://www.otodom.pl/pl/oferta/prestizowy-apartament-na-najwyzszym-pietrze-top-ID4p5P5
98.41;1242649;primary;4;;Szczepin;2023;False;True;False;True;False;False;9;3;;51.11705;17.0147;https://www.otodom.pl/pl/oferta/4-pokoje-blisko-centrum-ID4p5P6
78.59;2035487;primary;4;;Szczepin;;;;;;;;23;11;;51.11622;17.0189;https://www.otodom.pl/pl/oferta/prestizowy-apartament-na-najwyzszym-pietrze-top-ID4p5P4
30.03;529900;secondary;1;375;Nadodrze;2014;True;True;False;False;False;False;6;1;ready_to_use;51.11716;17.0225;https://www.otodom.pl/pl/oferta/kawalerka-z-balkonem-kepa-mieszczanska-mp-w-garazu-ID4p5P2
39.48;673008;primary;2;;Przedmieście Świdnickie;;;;;;;;6;2;;51.10342;17.03297;https://www.otodom.pl/pl/oferta/2-pokojowy-apartament-w-samym-centrum-miasta-ID4p5P3
56.86;899000;secondary;3;277;Muchobór Wielki;2022;True;False;False;False;True;True;2;0;ready_to_use;51.09926;16.94857;https://www.otodom.pl/pl/oferta/nowe-3-pok-z-ogrodkiem-wys-standard-2xmp-komorka-ID4p5P1
67.13;799990;secondary;2;560;Ołtaszyn;2015;True;False;False;True;False;False;2;2;ready_to_use;51.05822;17.02831;https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-z-loggia-i-2-balkonami-67m2-ID4p5P0
47.52;754999;secondary;2;230;Muchobór Wielki;2022;True;False;False;False;True;True;2;0;ready_to_use;51.10023;16.94928;https://www.otodom.pl/pl/oferta/nowe-m-2-pok-ogrodek-wysoki-standard-mp-komorka-ID4p5OZ
90.76;1100000;secondary;3;;Jagodno;2020;False;False;False;False;False;True;1;0;ready_to_use;51.05809;17.04914;https://www.otodom.pl/pl/oferta/stylowy-i-wyjatkowy-apartament-ID4onOR
78.34;1350000;secondary;3;900;Biskupin - Sępolno - Dąbie - Bartoszowice;2012;False;True;False;True;False;False;3;2;ready_to_use;51.10158207942474;17.082758031616194;https://www.otodom.pl/pl/oferta/komfortowy-apartament-dwupoziomowy-biskupin-dabie-ID4oPQs
62.82;869000;primary;3;3;Szczepin;2023;True;False;False;True;False;False;9;1;to_completion;51.1224314;17.0119577;https://www.otodom.pl/pl/oferta/okazyjna-cena-gotowe-mieszkanie-po-3-duzy-balkon-ID4p5OM
62.3;635460;secondary;3;;Szczepin;;False;True;True;True;False;False;16;1;to_renovation;51.115799255600294;17.01383903686525;https://www.otodom.pl/pl/oferta/mieszkanie-do-kapitalnego-remontu-ID4oI6h
48.13;588888;secondary;2;400;Maślice;2020;True;True;False;True;True;True;2;0;to_completion;51.1556322;16.9364771;https://www.otodom.pl/pl/oferta/piekne-mieszkanie-bez-posrednikow-maslice-ogrodek-ID4nRHq
69.0;799000;secondary;3;800;Gądów - Popowice Płd.;2012;True;True;False;True;False;False;3;3;;51.12665;16.95836;https://www.otodom.pl/pl/oferta/2-poziomowe-mieszkanie-na-os-pod-skrzydlami-ID4nu7J
80.41;720000;secondary;3;590;Ołbin;1904;False;False;True;False;False;False;4;0;ready_to_use;51.125452;17.05184;https://www.otodom.pl/pl/oferta/okazja-3-pokoje-rozklad-kamienica-po-remoncie-ID4odCd
40.4;545000;secondary;1;395;Żerniki;2007;True;False;True;True;False;False;2;2;ready_to_use;51.12365546703509;16.924050636462383;https://www.otodom.pl/pl/oferta/mieszkanie-dwupoziomowe-2007-rok-mp-kom-lok-ID4oCf1
64.03;579000;secondary;2;346;Przedmieście Oławskie;1920;False;False;True;False;False;False;4;2;;51.1041535;17.0445558;https://www.otodom.pl/pl/oferta/osobne-2-pokoje-przy-galerii-dominikanskiej-ID4nIUr
53.31;629058;primary;2;;Wojszyce;2023;True;False;False;False;True;True;2;0;to_completion;51.05597367752818;17.03758217198488;https://www.otodom.pl/pl/oferta/2-pokoje-z-ogrodkiem-iwaszkiewicza-od-dewelopera-ID4oBSh
63.2;698000;secondary;3;800;Gaj;2002;True;False;False;True;False;True;3;3;ready_to_use;51.0737857;17.0446647;https://www.otodom.pl/pl/oferta/bez-posrednikow-3-pokojowe-taras-balkon-ID4oMvv
41.45;515000;secondary;2;600;Przedmieście Oławskie;1930;False;False;False;False;False;False;4;2;ready_to_use;51.1012991;17.049343;https://www.otodom.pl/pl/oferta/okolice-ul-kosciuszki-inwestycja-co-miejskie-lux-ID4p5N1
37.0;550000;secondary;1;;Stare Miasto;;False;False;False;False;False;False;4;1;to_renovation;51.1125;17.0303;https://www.otodom.pl/pl/oferta/atrakcyjne-mieszkanie-rynek-inwestycja-ID4p5MP
47.27;549000;secondary;2;;Przedmieście Oławskie;;False;False;True;True;False;False;4;4;to_renovation;51.1033;17.0419;https://www.otodom.pl/pl/oferta/mieszkanie-2-pok-47m-w-scislym-centrum-ID4p5MN
74.23;858999;primary;4;;Psie Pole - Zawidawie;2023;True;True;False;False;False;False;;3;;51.163154;17.141973;https://www.otodom.pl/pl/oferta/duzy-apartament-4-pok-balkon-garaz-bez-pcc-ID4p5MI
